,Unnamed: 0,timestamp,front_cam_ts,back_cam_ts,lidar_ts,tx,ty,tz,qx,qy,qz,qw
43,2470,1681219368359933,1681219368396180,1681219368384936,1681219368359933,-115.04746696062172,92.76903635294782,0,-0.0093341783532079,0.0172275934412599,0.9064476947239783,-0.4218633189414296
44,2540,1681219375420305,1681219375396703,1681219375387333,1681219375420305,-117.46474540218476,88.39354170025065,0,0.0147302261842844,-0.019856300690586,-0.8030858519826729,0.5953502012300902
45,2600,1681219381472072,1681219381513935,1681219381468141,1681219381472072,-117.58376257337083,83.39961241991408,0,0.0195106121837484,-0.0192908778364528,-0.6500064964842124,0.7594331784777606
46,2656,1681219387120354,1681219387114430,1681219387138905,1681219387120354,-115.69092269430696,78.57518366193433,0,0.0262584134945745,-0.0173164252213408,-0.5064019545865454,0.8617236781760312
47,2711,1681219392667900,1681219392698153,1681219392664665,1681219392667900,-112.21153776232369,74.88271574549641,0,0.0270489247886487,-0.0146323752773644,-0.4018296534044289,0.9151978905714307
48,2764,1681219398013998,1681219398015265,1681219398018572,1681219398013999,-108.81634784671428,71.2884228297854,0,0.0228703492583123,-0.0047040749065852,-0.4133000137116866,0.9102955110676948
49,2817,1681219403360386,1681219403315737,1681219403355120,1681219403360386,-105.50175886306602,67.5314947988664,0,0.0253409112564298,0.0027218109126591,-0.4098886093921758,0.9117794458379712
50,2875,1681219409209272,1681219409199598,1681219409221331,1681219409209272,-102.15542782307496,63.87152334374856,0,0.0324410111146656,0.0077420120411829,-0.4086769066453494,0.9120695302564388
51,2926,1681219414353359,1681219414316704,1681219414362467,1681219414353359,-98.85373935088629,60.12814705314708,0,0.0287785578819883,0.0045341408658494,-0.3829426130132313,0.9233126184080016
52,2979,1681219419699026,1681219419717195,1681219419694632,1681219419699026,-95.33499247983904,56.58421286704944,0,0.0365030921909883,0.0085254802264816,-0.3890636142063153,0.9204479043097024
53,3031,1681219424943827,1681219424917545,1681219424968948,1681219424943827,-91.63669471405724,53.19626212890366,0,0.0322862231375349,0.0023614162153055,-0.359027764362582,0.9327652909096572
54,3082,1681219430087994,1681219430084644,1681219430058758,1681219430087994,-87.95133047004963,49.825821038483774,0,0.02164714001422,0.0017357156051626,-0.3621853890293011,0.9318530638433488
55,3137,1681219435635303,1681219435601756,1681219435642570,1681219435635303,-84.27804947929219,46.43322471642502,0,0.0255722998131852,0.0039243222355481,-0.3717092568522311,0.9279886236089416
56,3191,1681219441081856,1681219441085612,1681219441089914,1681219441081856,-80.67125009092585,42.93317628941044,0,0.0264387750154531,0.0092328666702025,-0.3766135487861815,0.9259470720399796
57,3246,1681219446629306,1681219446602714,1681219446650730,1681219446629306,-77.07845439497619,39.31361703677697,0,0.0248651191515541,0.0146413918143787,-0.4101466131929481,0.9115630045047196
58,3301,1681219452177433,1681219452203222,1681219452180978,1681219452177433,-73.69053711568564,35.46039348308785,0,0.0277928659421473,0.0165541345431112,-0.420981707450479,0.9064920955112236
59,3359,1681219458026731,1681219458003698,1681219458050907,1681219458026731,-70.40536997178985,31.685476450534143,0,0.0351692125373137,0.0254175612971429,-0.4219609779761847,0.9055749594222406
60,3412,1681219463372478,1681219463420801,1681219463401597,1681219463372478,-67.17714591118721,27.866568394608475,0,0.035533318106132,0.023025536348727,-0.4044114101878428,0.9135965298150504
61,3462,1681219468415584,1681219468404650,1681219468405423,1681219468415584,-63.63999412406849,24.29245007935993,0,0.0458284211015105,0.0259240030061559,-0.3913320963692892,0.9187420161496352
62,3516,1681219473862280,1681219473905010,1681219473864983,1681219473862280,-60.158325667416086,20.699564197568822,0,0.0475513139651151,0.0242387953842701,-0.3980453130628058,0.9158118158700744
63,3568,1681219479107044,1681219479088862,1681219479129062,1681219479107044,-56.73657479265831,17.108314692388966,0,0.0402743728221416,0.0265591881856339,-0.3929148020306478,0.9183085226447156
64,3622,1681219484553640,1681219484589348,1681219484555122,1681219484553640,-53.23491205346328,13.572437871139725,0,0.0465787684894363,0.0229267568082823,-0.38693179171074,0.9206457357267116
65,3676,1681219490000177,1681219490006457,1681219490014137,1681219490000177,-49.55463357388143,10.098923823461057,0,0.0302461207817953,0.0223356047934057,-0.3587163329644661,0.9326890614779888
66,3730,1681219495446755,1681219495406948,1681219495416657,1681219495446755,-45.46273194633057,7.117438255064152,0,0.033065404920512,0.0134491589992239,-0.2950506966082091,0.9548145817647878
67,3786,1681219501095182,1681219501107307,1681219501094116,1681219501095182,-40.898670114717135,5.136360498127791,0,0.0376223916372864,0.0165607544533461,0.0115477175033543,0.9990880578206752
68,3849,1681219507449419,1681219507407935,1681219507420927,1681219507449419,-36.404919831385406,7.24966263103319,0,0.0346332866351223,0.0075965001152105,0.3835320545037378,0.9228466783875808
69,3906,1681219513198607,1681219513191681,1681219513190543,1681219513198607,-32.84982830954255,10.853291567417088,0,0.0303711965260499,0.0020667158499023,0.3843329426101188,0.92269253185003
70,3965,1681219519149466,1681219519108921,1681219519166637,1681219519149466,-29.176822627413436,14.242019889389365,0,0.0380467144652922,0.0064970010792422,0.3561010819324269,0.9336499643559828
71,4020,1681219524696942,1681219524692663,1681219524707013,1681219524696942,-25.641200237663156,17.81592480136583,0,0.0338296748564157,0.0027230003211198,0.3882360864100249,0.9209347857353352
72,4073,1681219530042694,1681219529993144,1681219530052085,1681219530042694,-22.060215033346825,21.354742140854007,0,0.0368806194044528,0.0024297541442288,0.3828448391749779,0.9230729902473735
73,4128,1681219535590116,1681219535610269,1681219535592153,1681219535590116,-18.22444552959994,24.54237145262997,0,0.0387397623204849,0.0137531714224776,0.2086950373485815,0.9771164017031184
74,4186,1681219541440110,1681219541410755,1681219541458934,1681219541440111,-13.779389631714848,26.88145070242877,0,0.0405125254897553,-0.0039157161548392,0.477847130434268,0.8774995854022793
75,4319,1681219554854874,1681219554811928,1681219554858416,1681219554854874,-18.713036369227783,25.883875784222862,0,-0.0257623239533627,-0.0311476894373024,0.8749459040216911,-0.4825306095398558
76,4375,1681219560503146,1681219560512396,1681219560524128,1681219560503146,-21.67354903838266,21.979160999966822,0,-0.0190046784081726,-0.0317074710231429,0.947933742130852,-0.3163148415893849
77,4427,1681219565747998,1681219565796254,1681219565738907,1681219565747999,-25.44666053237197,18.721042383809035,0,-0.0250956962306518,-0.0225751447873739,0.9337109523900152,-0.3564329197134554
78,4484,1681219571497196,1681219571513370,1681219571483338,1681219571497196,-29.1470013207544,15.357638491570905,0,-0.0265403241473377,-0.0230541328922886,0.930912687848083,-0.3635459884996621
79,4544,1681219577549465,1681219577513870,1681219577549889,1681219577549465,-32.78338470993628,12.042072391534363,0,-0.0278419540743893,-0.0232847597451646,0.9315899266839938,-0.3616944208276386
80,4600,1681219583197281,1681219583214368,1681219583222581,1681219583197281,-36.32750508328082,8.588525733267637,0,-0.0287247313465212,-0.0190302694428358,0.9192776645968782,-0.3920986024296861
81,4652,1681219588442102,1681219588414861,1681219588425325,1681219588442102,-39.8432539444596,4.978963617091107,0,-0.0223254861837,-0.0213532318092046,0.921131777299472,-0.3880230160790465
82,4707,1681219593989570,1681219593998591,1681219594019550,1681219593989570,-43.33803411357562,1.3980306810456864,0,-0.0187942101902111,-0.0181714050572624,0.9225175821960536,-0.3850686799010255
83,4760,1681219599335268,1681219599315844,1681219599362482,1681219599335268,-46.91986071715231,-2.1229604232015404,0,-0.0136058065441852,-0.0159431262017613,0.9249299200266036,-0.3795594048298335
84,4810,1681219604378441,1681219604399561,1681219604371569,1681219604378441,-50.46923451107399,-5.601690147788888,0,-0.0067948320412945,-0.0106530624844687,0.9340511550620696,-0.3569156514422512
85,4865,1681219609925848,1681219609916673,1681219609910555,1681219609925848,-54.14730710742232,-8.8667381117236,0,-0.0044634620325519,-0.0102219002193206,0.9404511829495116,-0.3397457324992535
86,4917,1681219615170736,1681219615217161,1681219615180780,1681219615170736,-57.905131604518346,-12.107924217581264,0,-0.0092408533406799,-0.0030548732499184,0.9414524930719212,-0.3370051597047537
87,4968,1681219620314826,1681219620317514,1681219620316808,1681219620314827,-61.77122235244938,-15.31237930757352,0,-0.0079385946026737,-0.0038443390707149,0.943348793322998,-0.3316854743712594
88,5021,1681219625661347,1681219625701373,1681219625662970,1681219625661347,-65.4829282090386,-18.628234184327347,0,0.0026985746287138,0.0043418487954999,0.933380017924374,-0.3588531847197484
89,5075,1681219631107006,1681219631101860,1681219631120826,1681219631107006,-69.18908241934618,-22.013688528051848,0,-0.0082827812541539,0.000249547966978,0.9340738411104342,-0.3569837427862889
90,5129,1681219636553609,1681219636602365,1681219636522818,1681219636553609,-72.73975701536291,-25.491953337211697,0,-0.0128293726297367,-0.0020426611026443,0.9205073521445228,-0.3905092180492372
91,5180,1681219641697586,1681219641702718,1681219641671689,1681219641697586,-76.1440831360468,-29.19084944679716,0,-0.0175211604516306,0.0016238156431657,0.9191304018897518,-0.3935602577511712
92,5234,1681219647144188,1681219647103202,1681219647128661,1681219647144188,-79.6594656073445,-32.70999277393237,0,-0.022088007397661,0.0001097867760116,0.9230669856262252,-0.3840044894568016
93,5286,1681219652389135,1681219652420314,1681219652396082,1681219652389135,-83.16562776489204,-36.27388002144322,0,-0.0225378091467187,0.0026763863602964,0.9247457110732548,-0.3799082178191689
94,5341,1681219657936671,1681219657904173,1681219657956727,1681219657936671,-86.74232989216902,-39.82020835564144,0,-0.0151766218618148,0.0044724636242562,0.9271596977092164,-0.3743321548594878
95,5400,1681219663887432,1681219663904684,1681219663874459,1681219663887432,-89.77513462376936,-43.53279482790344,0,-0.0208501019943986,0.0080394285971857,0.8772180163664086,-0.4795718847022177
96,5449,1681219668829662,1681219668805027,1681219668796867,1681219668829662,-92.91599740293856,-47.41741375456117,0,-0.0220808257403289,0.0118030336251303,0.9375924583724076,-0.3468335444201644
97,5501,1681219674074532,1681219674122139,1681219674087423,1681219674074532,-97.12452341840978,-50.05018282333055,0,-0.0139923371713318,0.0077981427888055,0.9631714579287703,-0.2684104060965151
98,5560,1681219680025436,1681219680006022,1681219680049838,1681219680025436,-100.62454089610937,-53.634238637619525,0,-0.0151153640538062,0.0073273388313138,0.8930340247221165,-0.4496755125240756
99,5615,1681219685572939,1681219685606511,1681219685571216,1681219685572939,-103.17716857160144,-57.76391462472511,0,0.0154731476651869,-0.0066355393094837,-0.8279282557738306,0.5605812649480055
100,5671,1681219691221204,1681219691173627,1681219691222563,1681219691221204,-103.34637849205508,-62.85157345087489,0,0.0154726786164826,0.000327346130653,-0.5453287896921438,0.8380793519672488
101,5726,1681219696768632,1681219696807496,1681219696764539,1681219696768632,-100.76187541356612,-67.25926654459134,0,0.0141190826620676,-0.0042130735880504,-0.4789222062084529,0.8777336850754626
102,5780,1681219702215215,1681219702191235,1681219702243208,1681219702215215,-98.1061333408418,-71.40250798686442,0,0.0183112287126963,0.00670223565265,-0.4802346792887152,0.8769232758621202
103,5835,1681219707763108,1681219707808486,1681219707791363,1681219707763109,-95.15117328342264,-75.43840520527911,0,0.0176597843432767,-0.0070951993561308,-0.4233343386598791,0.905773607406646
104,5886,1681219712906962,1681219712925591,1681219712921411,1681219712906962,-91.98072376604112,-79.3086876782288,0,0.0149216214373143,0.0007920029930102,-0.4304124601969094,0.9025086326746043
105,5939,1681219718252413,1681219718209341,1681219718256288,1681219718252413,-88.7647236346289,-83.12669843115843,0,0.0143198334373498,-0.0010557722685974,-0.4053768713915243,0.9140368810152372
106,5991,1681219723497245,1681219723509820,1681219723468861,1681219723497245,-85.43715962381225,-86.83042024744167,0,0.0043274740958783,0.0006823246981012,-0.4095593215023646,0.9122729687826328
107,6045,1681219728943879,1681219728910309,1681219728918841,1681219728943879,-82.24471310443529,-90.65178230536856,0,0.0087322289592506,-0.0078058462543615,-0.5281566636295958,0.8490661668005094
108,6106,1681219735096469,1681219735094078,1681219735121029,1681219735096469,-82.37423923435661,-95.64056909078823,0,0.0155750505753298,-0.0034505660924863,-0.8436093527875814,0.536720384634807
109,6160,1681219740543063,1681219740511313,1681219740530176,1681219740543063,-85.57516047185442,-99.47165779768528,0,-0.014729630581936,0.0040546664595705,0.9311794740825972,-0.3642408333919733
110,6215,1681219746090502,1681219746095050,1681219746064445,1681219746090502,-89.03679038776689,-103.01341892727626,0,-0.0183701820161856,0.0090102084813035,0.9273399880557132,-0.3736601385064311
111,6266,1681219751234506,1681219751212157,1681219751204823,1681219751234506,-92.58070973912064,-106.57095058689114,0,-0.0174877061844655,0.0062885457238831,0.9247049720226616,-0.3802306524225175
112,6321,1681219756781978,1681219756779277,1681219756753330,1681219756781978,-96.20597013121396,-110.10951416181648,0,-0.0156404255669004,0.00465276490789,0.9284206121738282,-0.3711723262280912
113,6373,1681219762026844,1681219761996393,1681219762035663,1681219762026844,-99.81942025610408,-113.60379700128485,0,-0.0172056947685163,0.0078811222619743,0.9297991926889406,-0.3675803493855714
114,6426,1681219767372898,1681219767413648,1681219767353325,1681219767372898,-103.48750268721857,-117.05477250694116,0,-0.0173173188162501,0.0083477694678781,0.9313594570567124,-0.3635931613286389
115,6480,1681219772819145,1681219772813997,1681219772815134,1681219772819145,-107.05575592437836,-120.55888748313173,0,-0.0165469777716889,0.0106571397197765,0.8900003509272365,-0.4555348485560816
116,6544,1681219779274361,1681219779297946,1681219779303277,1681219779274361,-107.11462525745247,-125.5281267809398,0,0.0133184685561907,-0.0012000520177487,-0.5142333669502249,0.8575460469184775
117,6600,1681219784922649,1681219784915133,1681219784896512,1681219784922649,-104.057279840005,-129.45196459821128,0,0.0118635946086036,-0.0021284054577008,-0.3961083584863294,0.9181246611165806
118,6654,1681219790369318,1681219790415504,1681219790369839,1681219790369318,-100.44209285407716,-132.94360757714844,0,0.0300803130465001,-0.0068796869057505,-0.3800283682786045,0.9244599958779204
119,6706,1681219795614122,1681219795615992,1681219795640158,1681219795614122,-96.84608736729888,-136.40919121647931,0,0.0365042887907271,-0.0061522457822159,-0.3653610384202033,0.930129506238905
120,6761,1681219801162107,1681219801199864,1681219801168937,1681219801162107,-92.97688344487588,-139.51265240631474,0,0.0318711320534149,-0.0135394430929143,-0.2004228267004524,0.9790973419225322
121,6819,1681219807011623,1681219807017019,1681219807011888,1681219807011623,-87.99659414722812,-139.44093458976616,0,0.0370772115305459,-0.0058789163552435,0.1625164756855974,0.9859914370106568
122,6873,1681219812458330,1681219812417479,1681219812470089,1681219812458330,-83.76837712367808,-136.78076187743517,0,0.0288169467162168,-0.0181572977482262,0.353209176674358,0.9349241539469708
123,6928,1681219818005772,1681219818017978,1681219817982570,1681219818005772,-80.15450185690041,-133.37444844344958,0,0.0346457586240671,-0.0207651857128601,0.3658009547812814,0.929816186110339
124,6980,1681219823250527,1681219823218474,1681219823267560,1681219823250527,-76.49964803451876,-130.04066405673044,0,0.031166321919507,-0.0079083920577006,0.3499378240128666,0.9362209338816408
125,7032,1681219828495386,1681219828502217,1681219828485081,1681219828495386,-72.69455392958383,-126.7444063497246,0,0.0311150324854579,-0.0088705620935099,0.3495693569914188,0.9363516607205756
126,7086,1681219833942002,1681219833902702,1681219833929049,1681219833942002,-68.85624834886207,-123.51081831493632,0,0.0310983004949513,0.0050389327211392,0.3449071789299379,0.9381079590249458
127,7141,1681219839489420,1681219839486444,1681219839463126,1681219839489420,-64.8134663202102,-120.54653141443552,0,0.029933658621719,0.0200477414880727,0.2760886059572022,0.9604567381216887
128,7197,1681219845137794,1681219845103714,1681219845141600,1681219845137795,-60.29026040586682,-118.4553392986586,0,0.0304067244069894,0.0304930534252961,0.1144833106561571,0.9924913986452708
129,7249,1681219850382688,1681219850404065,1681219850353876,1681219850382688,-55.455814773689866,-117.35983440925864,0,0.0300712537053819,0.0296107889378695,0.1627033748715007,0.985772049048099
130,7303,1681219855829184,1681219855821179,1681219855825931,1681219855829184,-50.79935516099956,-115.56585542367864,0,0.0323945142055205,0.0308855498437189,0.1968938230391334,0.979402624414124
131,7353,1681219860872782,1681219860905043,1681219860883791,1681219860872783,-46.16978480589282,-113.79765763505476,0,0.0312590281486019,0.0236016471800435,0.1733679314348621,0.9840779419129314
132,7407,1681219866318948,1681219866288776,1681219866286191,1681219866318948,-41.614248497961405,-111.753434437439,0,0.0305603361037075,0.0270739369874962,0.2402087706395911,0.969862265634168
133,7464,1681219872068087,1681219872089280,1681219872097056,1681219872068087,-37.45346670557326,-108.92736124884225,0,0.0265384670570622,0.019622792925932,0.3502695617553504,0.9360672464474772
134,7518,1681219877514656,1681219877506396,1681219877499792,1681219877514656,-33.6814679857928,-105.65235530555928,0,0.0213798927959818,0.020065984239221,0.3725043497077368,0.9275671220506682
135,7568,1681219882557806,1681219882606919,1681219882571664,1681219882557806,-30.07756508139662,-102.21046382216105,0,0.0153327073110602,0.0181749729214368,0.3985757123189416,0.9168271265594548
136,7622,1681219888005909,1681219887974004,1681219887986820,1681219888005909,-26.536186465691856,-98.66808078705084,0,0.0177893142219198,0.0231045366393787,0.3971007314025505,0.9173116862908444
137,7675,1681219893350124,1681219893374502,1681219893328477,1681219893350124,-23.20572754185148,-94.90879364997592,0,0.021550066515191,0.0196762186880059,0.4082244610952326,0.9124150538076624
138,7728,1681219898695848,1681219898708234,1681219898673327,1681219898695848,-19.770154164761244,-91.26439356889588,0,0.0162482677224404,0.0282970198088971,0.3791698330149752,0.9247515937792976
139,7782,1681219904142595,1681219904175489,1681219904125181,1681219904142595,-16.17937476596161,-87.63329189875941,0,0.0249981511747729,0.0215752325358157,0.4019556971511225,0.915063505614022
140,7836,1681219909589147,1681219909592600,1681219909601479,1681219909589147,-12.67491679508068,-83.97156599254046,0,0.0211326053973699,0.0177032635969941,0.3727823783200803,0.927509194488744
141,7890,1681219915035624,1681219915009718,1681219915003658,1681219915035625,-8.988638570003365,-80.53515162858494,0,0.021002996261595,0.0197127832771419,0.3633917313505314,0.9311910276144024
142,7943,1681219920381340,1681219920410214,1681219920387094,1681219920381340,-5.2363381395909165,-77.17407844619238,0,0.0152974532793556,0.021587161012405,0.3541488355632791,0.9348147328063264
143,7996,1681219925727109,1681219925710578,1681219925740178,1681219925727109,-1.484112182326823,-73.85946027070942,0,0.0191342488268923,0.0247887973438328,0.3514075105511146,0.935698753646891
144,8050,1681219931173664,1681219931211133,1681219931141898,1681219931173664,2.3818606598332286,-70.66068849749013,0,0.0155421130669596,0.0174363301223237,0.3440056008830118,0.9386770284152038
145,8105,1681219936721122,1681219936678207,1681219936749704,1681219936721122,6.223452911395715,-67.64625899709507,0,0.0220459651192838,0.0182665735053457,0.1762484087864344,0.9839292688575652
146,8160,1681219942270350,1681219942295446,1681219942290079,1681219942270350,11.25882114882137,-67.44540681169343,0,0.0238029480153774,0.0184620962818268,-0.2108239113735926,0.9770597980982522
147,8216,1681219947916881,1681219947912576,1681219947886166,1681219947916881,15.085677319910422,-70.75211697697641,0,0.0205068146628066,0.0131060872133218,-0.3930216988978213,0.9192070741817712
148,8269,1681219953262691,1681219953213059,1681219953295580,1681219953262691,18.401284768912493,-74.44603080085555,0,0.0208318009076247,0.0122593696085141,-0.4141403087129321,0.9098920532826432
149,8319,1681219958305770,1681219958313448,1681219958302554,1681219958305770,21.80749377796564,-78.09295067155098,0,0.0152895204829424,0.0190372598479216,-0.3539820162216716,0.934933444418652
150,8385,1681219964962768,1681219964997445,1681219964981831,1681219964962768,26.21104544522912,-80.32592444036003,0,0.0201659321574295,0.0231705833292933,-0.0084910084198133,0.9994920520066266
151,8437,1681219970207611,1681219970214565,1681219970202756,1681219970207611,31.141476969713985,-79.41806256997701,0,0.0191924949772747,0.0183327002434765,0.1825558517949632,0.9828371794014232
152,8490,1681219975553308,1681219975581680,1681219975586432,1681219975553308,35.73511125726435,-77.48477192889787,0,0.0164965564043844,0.020394759865287,0.2404741767589464,0.9703010294279508
153,8541,1681219980698382,1681219980698792,1681219980714338,1681219980698382,40.10553917021673,-75.13907917482896,0,0.0145134702008184,0.0193252434836044,0.2299224069669216,0.9729088245676296
154,8598,1681219986446516,1681219986415919,1681219986453333,1681219986446516,44.593681377830656,-72.81021225051897,0,0.0078295968127602,0.0193460559734733,0.2807150155437811,0.9595642279598984
